mal_id,title_english,type,source,episodes,duration,rating,score,scored_by,rank,popularity,members,favorites,year,demographics,studios,genres,themes
160,"Now and Then, Here and There",TV,Original,13,24,R - 17+ (violence & profanity),7.6,46259,1817,1680,161067,1270,1999,[],['AIC'],"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']","['Isekai', 'Military']"
161,Peace Maker Kurogane,TV,Manga,24,24,R - 17+ (violence & profanity),7.32,24603,3200,3213,61517,282,2003,['Shounen'],['Gonzo'],['Action'],"['Historical', 'Samurai']"
162,Pita-Ten,TV,Manga,26,24,G - All Ages,7.04,11592,4943,4957,26303,94,2002,['Shounen'],['Madhouse'],"['Comedy', 'Fantasy', 'Romance']",['School']
163,,TV,Game,26,24,PG - Children,6.7,4578,6975,7429,9553,24,1999,[],['Studio Pierrot'],"['Adventure', 'Comedy', 'Fantasy']",['Historical']
164,Princess Mononoke,Movie,Original,1,133,PG-13 - Teens 13 or older,8.67,888973,83,108,1381857,24246,,[],['Studio Ghibli'],"['Action', 'Adventure', 'Award Winning', 'Fantasy']",[]
165,RahXephon,TV,Original,26,23,PG-13 - Teens 13 or older,7.4,45598,2760,2001,129354,1028,2002,[],['Bones'],"['Award Winning', 'Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Suspense']","['Mecha', 'Music', 'Psychological']"
166,Samurai 7,TV,Other,26,26,PG-13 - Teens 13 or older,7.45,65523,2509,1894,139020,730,2004,[],['Gonzo'],['Sci-Fi'],"['Historical', 'Mecha', 'Samurai']"
167,Scrapped Princess,TV,Light novel,24,23,PG-13 - Teens 13 or older,7.39,40139,2810,2333,104500,441,2003,[],['Bones'],"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",['Mecha']
168,s-CRY-ed,TV,Original,26,24,PG-13 - Teens 13 or older,7.39,40461,2809,2588,88454,698,2001,[],['Sunrise'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Super Power']
169,Lunar Legend Tsukihime,TV,Visual novel,12,24,R - 17+ (violence & profanity),6.8,75365,6319,1530,180966,709,2003,[],['J.C.Staff'],"['Action', 'Horror', 'Mystery', 'Romance', 'Supernatural']",['Vampire']
170,Slam Dunk,TV,Manga,101,23,PG-13 - Teens 13 or older,8.56,152024,135,827,338884,8158,1993,['Shounen'],['Toei Animation'],['Sports'],"['School', 'Team Sports']"
171,,TV,Original,13,23,PG-13 - Teens 13 or older,6.55,2249,7898,8198,7448,10,2000,[],['HAL Film Maker'],"['Adventure', 'Drama', 'Fantasy']",['Isekai']
173,,TV,Manga,25,24,PG-13 - Teens 13 or older,7.25,15141,3674,3919,43741,172,2004,['Shounen'],['Studio Deen'],"['Mystery', 'Supernatural']","['Historical', 'Mythology']"
174,Tenjho Tenge,TV,Manga,24,23,R - 17+ (violence & profanity),6.87,94246,5901,1393,200862,642,2004,['Seinen'],['Madhouse'],"['Action', 'Drama', 'Supernatural', 'Ecchi']","['Delinquents', 'Martial Arts', 'School', 'Super Power']"
175,Tokyo Underground,TV,Manga,26,22,PG-13 - Teens 13 or older,6.63,12429,7400,4541,32050,53,2002,['Shounen'],['Studio Pierrot'],"['Action', 'Adventure', 'Romance', 'Sci-Fi']",['Super Power']
176,,OVA,Visual novel,4,28,R - 17+ (violence & profanity),6.23,3179,9785,7944,8034,7,,[],['Seven Arcs'],"['Adventure', 'Romance']",[]
177,Tsubasa RESERVoir CHRoNiCLE,TV,Manga,26,25,PG-13 - Teens 13 or older,7.52,100412,2177,1176,241848,2069,2005,['Shounen'],['Bee Train'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",[]
178,Ultra Maniac,TV,Manga,26,23,G - All Ages,7.24,15048,3750,4256,36999,151,2003,['Shoujo'],['Ashi Productions'],"['Comedy', 'Fantasy', 'Romance']",['School']
179,,OVA,Manga,1,21,G - All Ages,6.62,2557,7467,8898,6115,3,,['Shoujo'],['Ashi Productions'],"['Comedy', 'Fantasy', 'Romance']",['School']
180,Vandread,TV,Original,13,22,PG-13 - Teens 13 or older,7.18,45851,4128,2548,90839,443,2000,[],['Gonzo'],"['Sci-Fi', 'Ecchi']","['Mecha', 'Space']"
181,Vandread: The Second Stage,TV,Original,13,22,PG-13 - Teens 13 or older,7.42,33436,2659,3329,57795,124,2001,[],['Gonzo'],"['Sci-Fi', 'Ecchi']","['Mecha', 'Space']"
182,The Vision of Escaflowne,TV,Original,26,24,PG-13 - Teens 13 or older,7.67,70580,1578,1554,178202,2295,1996,[],['Sunrise'],"['Adventure', 'Fantasy', 'Romance']","['Isekai', 'Love Polygon', 'Mecha']"
183,,TV,Manga,39,24,G - All Ages,7.48,7713,2362,6003,16205,83,2002,['Shounen'],['Studio Comet'],['Sports'],"['School', 'Team Sports']"
184,,TV,Game,12,23,PG-13 - Teens 13 or older,6.38,9087,8924,5290,22484,50,2005,[],['Toei Animation'],['Sci-Fi'],"['Mecha', 'Space']"
185,Initial D First Stage,TV,Manga,26,25,PG-13 - Teens 13 or older,8.37,219210,255,607,441050,14021,1998,['Seinen'],"['Gallop', 'Studio Comet']","['Action', 'Drama']",['Racing']
186,Initial D Second Stage,TV,Manga,13,23,PG-13 - Teens 13 or older,8.2,153372,446,1073,264045,1224,1999,['Seinen'],['Pastel'],"['Action', 'Drama']",['Racing']
187,,Movie,Manga,1,104,PG-13 - Teens 13 or older,7.92,128057,897,1347,208147,740,,['Seinen'],['Studio Deen'],"['Action', 'Drama']",['Racing']
188,Masquerade,OVA,Original,4,30,Rx - Hentai,6.16,1167,,10510,3756,11,,[],['AIC'],"['Comedy', 'Mystery', 'Supernatural', 'Hentai']",[]
189,Love Hina,TV,Manga,24,23,PG-13 - Teens 13 or older,7.1,140739,4618,998,281577,1528,2000,['Shounen'],['Xebec'],"['Comedy', 'Romance', 'Ecchi']",['Harem']
190,Love Hina Again,OVA,Manga,3,28,PG-13 - Teens 13 or older,7.23,53635,3785,2574,89409,89,,['Shounen'],['Xebec'],"['Comedy', 'Romance', 'Ecchi']",[]
191,Love Hina Christmas Movie,TV Special,Manga,1,45,PG-13 - Teens 13 or older,7.31,36932,3247,3246,60602,50,,['Shounen'],['Xebec'],"['Comedy', 'Romance']",[]
192,Love Hina Spring Movie,TV Special,Manga,1,46,PG-13 - Teens 13 or older,7.19,33078,4040,3406,55480,21,,['Shounen'],['Xebec'],"['Adventure', 'Comedy', 'Romance']",[]
193,Maburaho,TV,Light novel,24,23,R+ - Mild Nudity,6.74,50423,6686,2356,102795,238,2003,[],['J.C.Staff'],"['Comedy', 'Drama', 'Romance', 'Ecchi']","['Harem', 'School']"
194,Macross Zero,OVA,Original,5,31,R+ - Mild Nudity,7.54,21275,2075,3929,43515,129,,[],['Satelight'],"['Adventure', 'Sci-Fi']","['Mecha', 'Military']"
195,Please Teacher!,TV,Original,12,22,PG-13 - Teens 13 or older,7.09,99480,4685,1472,189149,1007,2002,[],['Daume'],"['Drama', 'Romance', 'Sci-Fi']",['School']
196,Please Twins!,TV,Original,12,23,PG-13 - Teens 13 or older,6.83,51919,6125,2474,95133,190,2003,[],['Daume'],"['Comedy', 'Drama', 'Sci-Fi']","['Harem', 'School']"
197,,TV,Manga,24,15,R+ - Mild Nudity,6.56,11497,7831,4861,27598,54,2002,[],"['Madhouse', 'Imagin']","['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",['School']
198,Speed Grapher,TV,Original,24,23,R+ - Mild Nudity,7.32,43829,3209,2028,126797,654,2005,[],['Gonzo'],"['Action', 'Mystery', 'Suspense']","['Adult Cast', 'Gore', 'Organized Crime', 'Psychological', 'Super Power']"
199,Spirited Away,Movie,Original,1,124,PG - Children,8.77,1413529,45,45,2029381,35110,,[],['Studio Ghibli'],"['Adventure', 'Award Winning', 'Fantasy']",['Mythology']
200,Cheeky Angel,TV,Manga,50,24,PG-13 - Teens 13 or older,7.45,10724,2517,4634,30903,155,2002,['Shounen'],['TMS Entertainment'],"['Comedy', 'Romance']",['Magical Sex Shift']
201,Video Girl Ai,OVA,Manga,6,29,R+ - Mild Nudity,7.26,14807,3599,4381,34881,152,,['Shounen'],['Production I.G'],"['Comedy', 'Drama', 'Romance', 'Ecchi']",['Love Polygon']
202,Wolf's Rain,TV,Original,26,23,PG-13 - Teens 13 or older,7.79,139059,1227,779,353702,5981,2003,[],['Bones'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",[]
203,,OVA,Visual novel,5,28,Rx - Hentai,6.83,4021,,7331,9910,38,,[],['Arms'],"['Adventure', 'Fantasy', 'Hentai']",[]
204,,TV,Visual novel,12,24,PG-13 - Teens 13 or older,6.1,13449,10508,4682,30121,34,2004,[],['Studio Deen'],"['Action', 'Comedy', 'Ecchi']","['Harem', 'Super Power']"
205,Samurai Champloo,TV,Original,26,24,R - 17+ (violence & profanity),8.52,687056,156,112,1352087,41210,2004,[],['Manglobe'],"['Action', 'Adventure', 'Comedy']","['Historical', 'Samurai']"
206,Record of Lodoss War: Chronicles of the Heroic Knight,TV,Novel,27,23,PG-13 - Teens 13 or older,7.2,13246,3980,4055,40591,149,1998,[],['AIC'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",[]
207,Record of Lodoss War,OVA,Light novel,13,24,R - 17+ (violence & profanity),7.35,30995,2999,2446,96849,835,,[],['Madhouse'],"['Action', 'Adventure', 'Fantasy']",[]
208,R.O.D - Read or Die,OVA,Light novel,3,31,PG-13 - Teens 13 or older,7.64,36420,1677,2825,77014,370,,[],['Studio Deen'],"['Action', 'Adventure', 'Mystery', 'Sci-Fi']","['Adult Cast', 'Historical']"
209,R.O.D -The TV-,TV,Manga,26,25,R+ - Mild Nudity,7.55,30724,2036,2864,75026,450,2003,[],['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",['Super Power']
210,Ranma ½,TV,Manga,161,24,R+ - Mild Nudity,7.78,132152,1248,988,284381,4709,1989,['Shounen'],['Studio Deen'],"['Action', 'Comedy', 'Romance', 'Ecchi']","['Magical Sex Shift', 'Martial Arts', 'School']"
211,,OVA,Visual novel,2,29,Rx - Hentai,6.19,1588,,10133,4228,11,,[],['Datama Film'],['Hentai'],[]
212,,Movie,Original,1,83,PG-13 - Teens 13 or older,6.98,10622,5264,4973,25985,166,,[],['APPP'],"['Adventure', 'Comedy', 'Sci-Fi']","['Mecha', 'Super Power']"
213,Welcome to Pia Carrot,OVA,Visual novel,3,27,Rx - Hentai,6.35,1772,,9876,4568,3,,[],['Triple X'],"['Comedy', 'Hentai']",[]
214,Welcome To Pia Carrot 2,OVA,Visual novel,3,28,Rx - Hentai,6.63,1381,,10995,3281,3,,[],['Triple X'],"['Comedy', 'Hentai']",[]
215,,OVA,Visual novel,6,28,PG-13 - Teens 13 or older,6.67,1473,7157,10760,3494,3,,[],['Garyuu Studio'],"['Comedy', 'Romance']",[]
216,Welcome to Pia Carrot! Sayaka's Love Story,Movie,Visual novel,1,47,PG-13 - Teens 13 or older,6.22,1553,9835,10594,3657,1,,[],['I-move'],"['Comedy', 'Romance']",[]
217,New Angel,OVA,Manga,5,33,Rx - Hentai,6.33,1206,,10433,3844,12,,[],['Arms'],"['Comedy', 'Drama', 'Hentai']",[]
218,Martian Successor Nadesico,TV,Original,26,23,PG-13 - Teens 13 or older,7.55,21880,2022,3229,61144,510,1996,[],['Xebec'],"['Comedy', 'Romance', 'Sci-Fi']","['Mecha', 'Military', 'Parody', 'Space']"
219,Martian Successor Nadesico: The Prince of Darkness,Movie,Original,1,79,R - 17+ (violence & profanity),6.77,9282,6498,5679,18619,34,,[],['Xebec'],"['Award Winning', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological', 'Space']"
220,Mystery of the Necronomicon,OVA,Visual novel,4,31,Rx - Hentai,5.67,1090,,10763,3492,13,,[],['JOF'],"['Horror', 'Hentai']",[]
221,,OVA,Original,2,30,Rx - Hentai,6.7,18266,,4108,39692,127,,[],['Arms'],"['Action', 'Comedy', 'Sci-Fi', 'Hentai']",[]
222,,TV,Original,13,24,R+ - Mild Nudity,6.78,10080,6432,4849,27779,84,2004,[],['Arms'],"['Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']",[]
223,Dragon Ball,TV,Manga,153,24,PG-13 - Teens 13 or older,7.98,726890,783,151,1141003,17976,1986,['Shounen'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Martial Arts']
225,Dragon Ball GT,TV,Manga,64,24,PG-13 - Teens 13 or older,6.53,452870,7984,359,679225,2331,1996,['Shounen'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Martial Arts']
226,Elfen Lied,TV,Manga,13,25,R+ - Mild Nudity,7.46,923283,2442,81,1617126,25193,2004,['Seinen'],['Arms'],"['Action', 'Drama', 'Horror', 'Romance', 'Suspense']","['Gore', 'Psychological', 'Super Power']"
227,FLCL,OVA,Original,6,25,PG-13 - Teens 13 or older,8.04,467740,691,234,897622,33218,,[],"['Gainax', 'Production I.G']","['Avant Garde', 'Comedy', 'Sci-Fi', 'Suspense']","['Mecha', 'Parody', 'Psychological']"
228,Hell Girl,TV,Original,26,25,R - 17+ (violence & profanity),7.61,140253,1777,704,385929,3381,2005,[],['Studio Deen'],"['Horror', 'Mystery', 'Supernatural', 'Suspense']",['Psychological']
229,Ninja Nonsense,TV,Manga,12,23,R - 17+ (violence & profanity),6.92,17177,5602,4199,37995,139,2004,[],['ufotable'],['Comedy'],['Parody']
230,Air Master,TV,Manga,27,24,R - 17+ (violence & profanity),6.97,17338,5282,3906,44027,168,2003,['Seinen'],['Toei Animation'],"['Action', 'Comedy']",['Martial Arts']
231,Shrine of the Morning Mist,TV,Manga,26,12,PG - Children,6.32,2969,9238,7570,9104,6,2002,['Seinen'],"['Chaos Project', 'GANSIS']","['Action', 'Comedy', 'Supernatural']",['Mythology']
232,Cardcaptor Sakura,TV,Manga,70,25,PG - Children,8.19,234719,460,537,486534,14822,1998,['Shoujo'],['Madhouse'],"['Adventure', 'Comedy', 'Drama', 'Romance']","['Mahou Shoujo', 'School']"
233,UFO Baby,TV,Manga,78,25,G - All Ages,7.71,12822,1430,4817,28196,264,2000,['Shoujo'],['J.C.Staff'],"['Comedy', 'Sci-Fi']",['Childcare']
234,,TV,Manga,26,24,G - All Ages,6.85,2125,5976,9425,5230,3,2004,['Shounen'],['Tokyo Kids'],"['Adventure', 'Sports']",[]
235,Case Closed,TV,Manga,,24,PG-13 - Teens 13 or older,8.19,170604,467,725,378537,16081,1996,['Shounen'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",['Detective']
236,E's Otherwise,TV,Manga,26,23,PG-13 - Teens 13 or older,6.64,7492,7314,5797,17786,26,2003,['Shounen'],['Studio Pierrot'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']","['Military', 'Super Power']"
237,Eureka Seven,TV,Original,50,24,PG-13 - Teens 13 or older,8.05,189085,676,574,460710,9372,2005,[],['Bones'],"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",['Mecha']
238,Flame of Recca,TV,Manga,42,23,PG-13 - Teens 13 or older,7.38,30049,2854,2912,73200,276,1997,['Shounen'],['Studio Pierrot'],"['Action', 'Adventure']","['Martial Arts', 'Super Power']"
239,Gankutsuou: The Count of Monte Cristo,TV,Novel,24,24,R - 17+ (violence & profanity),8.11,79204,579,1042,270998,4059,2004,[],['Gonzo'],"['Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Suspense']",[]
240,Genshiken,TV,Manga,12,25,PG-13 - Teens 13 or older,7.64,75073,1661,1444,192906,1557,2004,['Seinen'],['Palm Studio'],['Comedy'],"['Adult Cast', 'Otaku Culture', 'Parody']"
241,Girls Bravo,TV,Manga,11,23,R+ - Mild Nudity,6.37,75688,8950,1679,161103,338,2004,['Shounen'],['AIC Spirits'],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'Isekai', 'School']"
242,The Gokusen,TV,Manga,13,23,R - 17+ (violence & profanity),7.46,24197,2445,3456,54145,288,2004,['Josei'],['Madhouse'],"['Action', 'Comedy']","['Delinquents', 'Organized Crime', 'School', 'Workplace']"
243,Gravitation,TV,Manga,13,22,PG-13 - Teens 13 or older,6.91,67686,5643,2031,126617,1139,2000,['Shoujo'],['Studio Deen'],"['Boys Love', 'Comedy']","['Adult Cast', 'Music', 'Showbiz']"
244,Agatha Christie's Great Detectives Poirot and Marple,TV,Novel,39,25,G - All Ages,7.02,2693,5019,7652,8889,26,2004,[],['OLM'],['Mystery'],['Historical']
245,Great Teacher Onizuka,TV,Manga,43,25,R - 17+ (violence & profanity),8.68,450180,76,221,921674,28773,1999,['Shounen'],['Studio Pierrot'],['Comedy'],"['Delinquents', 'School', 'Workplace']"
246,Rave Master,TV,Manga,51,24,PG-13 - Teens 13 or older,7.24,43142,3702,2284,107231,387,2001,['Shounen'],['Studio Deen'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",[]
247,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,TV,Visual novel,26,24,PG-13 - Teens 13 or older,7.04,8409,4921,4896,27129,119,2004,[],['Yumeta Company'],"['Fantasy', 'Romance']","['Isekai', 'Reverse Harem']"
248,Strawberry 100%,TV,Manga,12,23,PG-13 - Teens 13 or older,6.63,57027,7378,2102,121359,264,2005,['Shounen'],['Madhouse'],"['Comedy', 'Romance', 'Ecchi']",['Harem']
249,InuYasha,TV,Manga,167,24,PG-13 - Teens 13 or older,7.88,416139,993,252,861519,20059,2000,['Shounen'],['Sunrise'],"['Action', 'Adventure', 'Fantasy', 'Romance']","['Historical', 'Love Polygon', 'Mythology', 'Time Travel']"
250,Zatch Bell!,TV,Manga,150,23,PG-13 - Teens 13 or older,7.58,64558,1892,1907,138158,1364,2003,['Shounen'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Supernatural']",[]
251,,TV,Light novel,78,25,PG-13 - Teens 13 or older,7.63,44378,1710,2072,123850,1406,2004,['Shoujo'],['Studio Deen'],"['Adventure', 'Comedy', 'Fantasy']",['Isekai']
252,,TV,Original,26,24,PG-13 - Teens 13 or older,7.13,15046,4428,3764,46640,159,2004,[],['Bee Train'],"['Drama', 'Mystery', 'Supernatural']","['Military', 'Psychological']"
253,Haré+Guu,TV,Manga,26,23,PG-13 - Teens 13 or older,7.84,27193,1081,3553,51392,448,2001,['Shounen'],['Shin-Ei Animation'],['Comedy'],"['Gag Humor', 'School']"
254,Haré+Guu Deluxe,OVA,Manga,6,26,PG-13 - Teens 13 or older,7.85,7572,1056,6266,14399,24,,['Shounen'],['Shin-Ei Animation'],['Comedy'],['Gag Humor']
255,Haré+Guu Final,OVA,Manga,7,26,PG-13 - Teens 13 or older,7.67,6011,1557,7016,11025,14,,['Shounen'],['Shin-Ei Animation'],"['Award Winning', 'Comedy']",['Gag Humor']
256,Voices of a Distant Star,OVA,Original,1,24,PG-13 - Teens 13 or older,7.09,83907,4667,1656,165333,548,,[],['CoMix Wave Films'],"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']","['Mecha', 'Space']"
257,Ikki Tousen: Battle Vixens,TV,Manga,13,24,R+ - Mild Nudity,6.39,74203,8831,1566,177120,464,2003,['Seinen'],['J.C.Staff'],"['Action', 'Ecchi']","['Martial Arts', 'School', 'Super Power']"
258,,OVA,Manga,4,28,R - 17+ (violence & profanity),6.17,7336,10075,5533,19980,41,,['Seinen'],['Madhouse'],"['Drama', 'Horror']",['Vampire']
259,,OVA,Unknown,5,30,PG-13 - Teens 13 or older,6.63,4922,7375,6597,12778,14,,[],"['Studio Kyuuma', 'Venet', 'Chaos Project']","['Comedy', 'Romance']","['Harem', 'School']"
260,,TV,Manga,13,23,PG-13 - Teens 13 or older,6.67,13048,7126,4604,31287,38,2002,[],['Studio Hibari'],"['Comedy', 'Drama', 'Romance']",['Harem']
261,,TV,Manga,13,24,PG-13 - Teens 13 or older,6.85,7213,5986,5926,16791,8,2003,[],['Studio Hibari'],"['Comedy', 'Romance']",['Harem']
262,,OVA,Manga,3,30,PG-13 - Teens 13 or older,6.85,4768,5985,7131,10602,7,,[],['Studio Ranmaru'],"['Comedy', 'Romance']","['Harem', 'School']"
263,Fighting Spirit,TV,Manga,75,23,PG-13 - Teens 13 or older,8.78,343449,40,347,695389,25292,2000,['Shounen'],['Madhouse'],['Sports'],['Combat Sports']
264,Fighting Spirit: Champion Road,TV Special,Manga,1,91,PG-13 - Teens 13 or older,8.26,95408,370,1703,157861,279,,['Shounen'],['Madhouse'],['Sports'],['Combat Sports']
265,Fighting Spirit: Mashiba vs. Kimura,OVA,Manga,1,61,PG-13 - Teens 13 or older,8.26,78605,371,2006,128421,237,,['Shounen'],['Madhouse'],['Sports'],['Combat Sports']
266,Gunparade March: A New Song for the March,TV,Game,12,23,PG-13 - Teens 13 or older,6.85,7030,5988,5643,18970,31,2003,[],['J.C.Staff'],"['Drama', 'Romance', 'Sci-Fi']","['Mecha', 'Military']"
267,Gungrave,TV,Game,26,25,R - 17+ (violence & profanity),7.83,85760,1107,1290,219300,2548,2003,[],['Madhouse'],"['Action', 'Drama', 'Sci-Fi']","['Adult Cast', 'Gore', 'Organized Crime', 'Super Power']"
268,Golden Boy,OVA,Manga,6,28,R+ - Mild Nudity,8.04,246582,691,573,460753,6726,,['Seinen'],['APPP'],"['Adventure', 'Comedy', 'Ecchi']","['Adult Cast', 'Gag Humor', 'Workplace']"
269,Bleach,TV,Manga,366,24,PG-13 - Teens 13 or older,7.99,1262411,762,34,2208537,83852,2004,['Shounen'],['Studio Pierrot'],"['Action', 'Adventure', 'Supernatural']",[]
270,Hellsing,TV,Manga,13,23,R - 17+ (violence & profanity),7.5,396431,2253,292,793044,6614,2001,['Seinen'],['Gonzo'],"['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Vampire']"
271,,TV,Original,26,23,PG-13 - Teens 13 or older,6.74,5359,6672,6031,15969,31,2003,[],"['Gonzo', 'Amber Film Works']","['Adventure', 'Sci-Fi']",['Mecha']
272,Noir,TV,Original,26,24,PG-13 - Teens 13 or older,7.31,42397,3255,2062,124484,915,2001,[],['Bee Train'],"['Action', 'Drama', 'Mystery']",['Organized Crime']
273,Someday's Dreamers,TV,Manga,12,23,PG-13 - Teens 13 or older,6.76,8006,6562,4695,29943,35,2003,['Shounen'],"['J.C.Staff', 'Viewworks']","['Fantasy', 'Slice of Life']","['Iyashikei', 'Urban Fantasy']"
274,Kiddy Grade,TV,Original,24,23,R+ - Mild Nudity,7.23,20339,3781,3605,49967,255,2002,[],['Gonzo'],['Sci-Fi'],"['Mecha', 'Space', 'Super Power']"
275,Love♥Love?,TV,Original,9,14,R+ - Mild Nudity,5.89,10238,11565,5163,23764,13,2004,[],"['Imagin', 'Studio Live']","['Comedy', 'Romance', 'Ecchi']",['Harem']
276,Mahoromatic: Automatic Maiden,TV,Manga,12,24,R+ - Mild Nudity,7.18,28471,4097,2983,70498,225,2001,['Seinen'],"['Gainax', 'Shaft']","['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",['Military']
277,Mahoromatic ~Something More Beautiful~,TV,Manga,14,24,R+ - Mild Nudity,7.2,17861,3983,4324,35816,49,2002,['Seinen'],"['Gainax', 'Shaft']","['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']",['Military']
278,,TV,Game,51,24,PG-13 - Teens 13 or older,6.8,5930,6330,6472,13350,28,2004,[],['Group TAC'],"['Action', 'Comedy', 'Sci-Fi']",[]
279,Requiem from the Darkness,TV,Novel,13,24,R - 17+ (violence & profanity),7.1,10925,4615,3893,44146,149,2003,[],['TMS Entertainment'],"['Horror', 'Mystery', 'Supernatural']","['Gore', 'Historical', 'Mythology', 'Psychological']"
280,Animal Lane,TV,Manga,51,23,G - All Ages,7.47,1441,2372,10274,4076,19,2005,['Shoujo'],['Gallop'],"['Adventure', 'Comedy', 'Fantasy']",[]
281,,OVA,Visual novel,3,27,PG-13 - Teens 13 or older,5.72,9905,12340,5529,20019,10,,[],['Silver'],"['Comedy', 'Romance']",['Mecha']
